timestamp,equity,cash,exposure
2026-04-27 10:00:00+00:00,9961.162111692114,8257.016101394216,1704.1460102978986
2026-04-27 11:00:00+00:00,9963.523972130775,8257.016101394216,1706.5078707365587
2026-04-27 12:00:00+00:00,9955.951611502132,8257.016101394216,1698.9355101079148
2026-04-27 13:00:00+00:00,9951.076153908733,8833.91007620487,1117.1660777038633
2026-04-27 14:00:00+00:00,9951.969127193113,8833.91007620487,1118.0590509882438
2026-04-27 15:00:00+00:00,9936.581573655567,9341.195152876871,595.3864207786961
2026-04-27 16:00:00+00:00,9935.17774453864,9341.195152876871,593.9825916617685
2026-04-27 17:00:00+00:00,9936.116215937249,9341.195152876871,594.9210630603776
2026-04-27 18:00:00+00:00,9936.837520400642,9341.195152876871,595.6423675237713
2026-04-27 19:00:00+00:00,9933.412899174848,9933.412899174848,0.0
2026-04-27 20:00:00+00:00,9933.412899174848,9933.412899174848,0.0
2026-04-27 21:00:00+00:00,9933.412899174848,9933.412899174848,0.0
2026-04-27 22:00:00+00:00,9933.412899174848,9933.412899174848,0.0
2026-04-27 23:00:00+00:00,9933.412899174848,9933.412899174848,0.0
2026-04-28 00:00:00+00:00,9933.412899174848,9933.412899174848,0.0
2026-04-28 01:00:00+00:00,9933.412899174848,9933.412899174848,0.0
2026-04-28 02:00:00+00:00,9933.412899174848,9933.412899174848,0.0
2026-04-28 03:00:00+00:00,9933.412899174848,9933.412899174848,0.0
2026-04-28 04:00:00+00:00,9933.412899174848,9933.412899174848,0.0
2026-04-28 05:00:00+00:00,9933.412899174848,9933.412899174848,0.0
2026-04-28 06:00:00+00:00,9933.412899174848,9933.412899174848,0.0
2026-04-28 07:00:00+00:00,9933.412899174848,9933.412899174848,0.0
2026-04-28 08:00:00+00:00,9933.412899174848,9933.412899174848,0.0
2026-04-28 09:00:00+00:00,9933.412899174848,9933.412899174848,0.0
2026-04-28 10:00:00+00:00,9933.412899174848,9933.412899174848,0.0
2026-04-28 11:00:00+00:00,9933.412899174848,9933.412899174848,0.0
2026-04-28 12:00:00+00:00,9933.412899174848,9933.412899174848,0.0
2026-04-28 13:00:00+00:00,9933.412899174848,9933.412899174848,0.0
2026-04-28 14:00:00+00:00,11579.822573894307,11574.654931709214,1636.6490463839095
2026-04-28 15:00:00+00:00,12170.982573500438,12167.93375688774,2232.2544250194123
2026-04-28 16:00:00+00:00,12169.96374709791,12167.93375688774,2233.273251421941
2026-04-28 17:00:00+00:00,12166.41579120708,12167.93375688774,2236.82120731277
2026-04-28 18:00:00+00:00,12769.524813797347,12775.79786018403,2849.653226116072
2026-04-28 19:00:00+00:00,12762.06477477134,12775.79786018403,2857.113265142077
2026-04-28 20:00:00+00:00,12764.609828196411,12775.79786018403,2854.568211717007
2026-04-28 21:00:00+00:00,12768.18190602052,12775.79786018403,2850.996133892899
2026-04-28 22:00:00+00:00,12771.87208737046,12775.79786018403,2847.305952542957
2026-04-28 23:00:00+00:00,12767.309298867263,12775.79786018403,2851.868741046156
2026-04-29 00:00:00+00:00,12765.304261751573,12775.79786018403,2853.8737781618443
2026-04-29 01:00:00+00:00,12764.732156468717,12775.79786018403,2854.4458834447005
2026-04-29 02:00:00+00:00,12765.800321739618,12775.79786018403,2853.3777181738014
2026-04-29 03:00:00+00:00,12741.348540037088,12775.79786018403,2877.829499876332
2026-04-29 04:00:00+00:00,10469.236580464949,10477.476591088209,599.233500393153
2026-04-29 05:00:00+00:00,10467.580210888585,8844.987187507999,2230.547690610487
2026-04-29 06:00:00+00:00,10462.013164619406,8188.385332307775,2877.407305301922
2026-04-29 07:00:00+00:00,10466.075792758897,7603.64140906577,3466.632928224195
2026-04-29 08:00:00+00:00,10463.614932402028,7603.64140906577,3464.0323773537325
2026-04-29 09:00:00+00:00,9903.826869143237,7000.594864181181,2903.232004962056
2026-04-29 10:00:00+00:00,10571.831518521394,8274.526192110407,2963.6125527676495
2026-04-29 11:00:00+00:00,10565.04721471079,8274.526192110407,2956.312850453177
2026-04-29 12:00:00+00:00,10550.319759290196,8274.526192110407,2933.716977873559
2026-04-29 13:00:00+00:00,10542.996077296475,8274.526192110407,2920.500572985631
2026-04-29 14:00:00+00:00,10540.505737317537,8274.526192110407,2914.471163280141
2026-04-29 15:00:00+00:00,10530.956606359334,10516.17329983158,651.6956382139011
2026-04-29 16:00:00+00:00,10531.832783815908,10516.17329983158,650.8194607573282
2026-04-29 17:00:00+00:00,10528.611543166742,10516.17329983158,654.0407014064934
2026-04-29 18:00:00+00:00,10534.306696634467,10516.17329983158,648.3455479387694
2026-04-29 19:00:00+00:00,10533.868607906179,10516.17329983158,648.7836366670559
2026-04-29 20:00:00+00:00,10532.94089059922,10516.17329983158,649.7113539740154
2026-04-29 21:00:00+00:00,10530.750446957787,10516.17329983158,651.9017976154478
2026-04-29 22:00:00+00:00,10530.801986808174,10516.17329983158,651.8502577650611
2026-04-29 23:00:00+00:00,10532.159202868355,10516.17329983158,650.4930417048795
2026-04-30 00:00:00+00:00,11049.33764380845,11042.364157209635,1185.8805531446628
2026-04-30 01:00:00+00:00,11603.620779469096,11594.674741765966,1736.4119698038426
2026-04-30 02:00:00+00:00,11624.591179827998,11594.674741765966,1715.4415694449408
2026-04-30 03:00:00+00:00,11618.909151939502,11594.674741765966,1721.1235973334367
2026-04-30 04:00:00+00:00,11631.978427320371,11594.674741765966,1708.0543219525662
2026-04-30 05:00:00+00:00,11631.25294166783,11594.674741765966,1708.7798076051088
2026-04-30 06:00:00+00:00,11625.224801639502,11594.674741765966,1714.807947633435
2026-04-30 07:00:00+00:00,11615.803883339853,11594.674741765966,1724.2288659330848
2026-04-30 08:00:00+00:00,11618.441158560692,11594.674741765966,1721.5915907122458
2026-04-30 09:00:00+00:00,11612.516960334882,11594.674741765966,1727.515788938055
2026-04-30 10:00:00+00:00,11610.649261093877,11594.674741765966,1729.3834881790617
2026-04-30 11:00:00+00:00,11611.168064833368,11594.674741765966,1728.864684439569
2026-04-30 12:00:00+00:00,11608.971306979902,11594.674741765966,1731.0614422930355
2026-04-30 13:00:00+00:00,11611.112646148515,11594.674741765966,1728.9201031244243
2026-04-30 14:00:00+00:00,11613.52475225322,11594.674741765966,1726.507997019717
2026-04-30 15:00:00+00:00,12185.280341046138,12174.766804322264,2315.139643989345
2026-04-30 16:00:00+00:00,12202.250978324959,12174.766804322264,2298.1690067105237
2026-04-30 17:00:00+00:00,12202.263026175498,12174.766804322264,2298.156958859983
2026-04-30 18:00:00+00:00,12199.30719150673,12174.766804322264,2301.1127935287523
2026-04-30 19:00:00+00:00,12199.89458247033,12174.766804322264,2300.525402565155
2026-04-30 20:00:00+00:00,12199.721867287668,12174.766804322264,2300.6981177478146
2026-04-30 21:00:00+00:00,12207.223839887203,12174.766804322264,2293.19614514828
2026-04-30 22:00:00+00:00,12210.263907506811,12174.766804322264,2290.15607752867
2026-04-30 23:00:00+00:00,12207.697411550285,12174.766804322264,2292.7225734851954
2026-05-01 00:00:00+00:00,11653.488305292341,11644.159030740848,1763.8199383982317
2026-05-01 01:00:00+00:00,12254.407797070588,12257.495968059988,2389.7890723284168
2026-05-01 02:00:00+00:00,12259.878584908358,12257.495968059988,2384.318284490648
2026-05-01 03:00:00+00:00,11626.800876278421,11631.430724156808,1777.7790608281111
2026-05-01 04:00:00+00:00,11629.412967981909,11049.697241626818,2355.369578975803
2026-05-01 05:00:00+00:00,11629.324506296873,11049.697241626818,2358.717153378482
2026-05-01 06:00:00+00:00,11632.558079120212,11049.697241626818,2352.834684686761
2026-05-01 07:00:00+00:00,11630.528760191506,11049.697241626818,2355.9873573606974
2026-05-01 08:00:00+00:00,11626.391080774536,11049.697241626818,2363.2454638477493
2026-05-01 09:00:00+00:00,11629.336705332238,11049.697241626818,2357.331966432282
2026-05-01 10:00:00+00:00,11627.95598690528,11049.697241626818,2358.7265534239955
2026-05-01 11:00:00+00:00,11625.22686866537,11049.697241626818,2362.232311290236
2026-05-01 12:00:00+00:00,11091.902153373987,10512.5880678331,1835.5121618455491
2026-05-01 13:00:00+00:00,11086.08678172889,9870.534749241124,2497.0296955203016
2026-05-01 14:00:00+00:00,11075.986232759282,9015.885338756363,3331.6164337088476
2026-05-01 15:00:00+00:00,11076.610866739946,9015.885338756363,3331.17568614934
2026-05-01 16:00:00+00:00,11068.92983013564,9852.819349546236,2479.1233640419314
2026-05-01 17:00:00+00:00,11069.476514665072,9852.819349546236,2487.4578196096586
2026-05-01 18:00:00+00:00,11067.649324649497,9852.819349546236,2481.591276435877
2026-05-01 19:00:00+00:00,11068.545117374897,9852.819349546236,2479.68406835678
2026-05-01 20:00:00+00:00,11068.856311168316,9852.819349546236,2462.484313948665
2026-05-01 21:00:00+00:00,11068.273850443486,9852.819349546236,2470.649889302634
2026-05-01 22:00:00+00:00,11070.015818527956,9852.819349546236,2469.589460638177
2026-05-01 23:00:00+00:00,11070.44748769816,9852.819349546236,2470.7477167115244
2026-05-02 00:00:00+00:00,11070.119085688031,9852.819349546236,2473.051724115744
2026-05-02 01:00:00+00:00,11071.288363572461,9852.819349546236,2475.36642560551
2026-05-02 02:00:00+00:00,11071.27360184352,9852.819349546236,2477.0067686954044
2026-05-02 03:00:00+00:00,11069.208428171254,9852.819349546236,2477.659988425199
2026-05-02 04:00:00+00:00,11071.798332138453,9852.819349546236,2470.7464021683854
2026-05-02 05:00:00+00:00,11072.273641955495,9852.819349546236,2470.5567229281296
2026-05-02 06:00:00+00:00,11071.834020774633,9852.819349546236,2475.6066365129273
2026-05-02 07:00:00+00:00,11071.454307590566,9852.819349546236,2472.3940718033296
2026-05-02 08:00:00+00:00,11626.139569049017,10406.204002493172,3027.397373285769
2026-05-02 09:00:00+00:00,11625.176023867276,10406.204002493172,3031.6817746429247
2026-05-02 10:00:00+00:00,11624.448563903523,10406.204002493172,3030.558776253223
2026-05-02 11:00:00+00:00,11627.433661090723,10406.204002493172,3023.5336372702727
2026-05-02 12:00:00+00:00,11629.102447939034,10406.204002493172,3024.837012731504
2026-05-02 13:00:00+00:00,11624.314248529408,10406.204002493172,3033.148477168847
2026-05-02 14:00:00+00:00,11622.011600952674,10406.204002493172,3035.279752601077
2026-05-02 15:00:00+00:00,11618.630682918241,10406.204002493172,3040.887889942177
2026-05-02 16:00:00+00:00,11615.329900719968,10406.204002493172,3046.4921737212517
2026-05-02 17:00:00+00:00,11623.033199908548,10406.204002493172,3034.852852140565
2026-05-02 18:00:00+00:00,11623.961981910246,10406.204002493172,3038.224304750742
2026-05-02 19:00:00+00:00,11621.532776225744,10406.204002493172,3041.766625151835
2026-05-02 20:00:00+00:00,11620.918617160376,10406.204002493172,3042.590792435516
2026-05-02 21:00:00+00:00,11618.17027420185,10406.204002493172,3057.713823642435
2026-05-02 22:00:00+00:00,11617.463891039688,10406.204002493172,3058.1477848769073
2026-05-02 23:00:00+00:00,11621.9179682746,10406.204002493172,3045.1856989619305
2026-05-03 00:00:00+00:00,11629.921829356857,10406.204002493172,3033.053305370129
2026-05-03 01:00:00+00:00,11640.094613919004,10406.204002493172,3012.8347512291543
2026-05-03 02:00:00+00:00,11642.224808359975,10406.204002493172,3009.315390607785
2026-05-03 03:00:00+00:00,11642.90717292742,10406.204002493172,3007.754687051117
2026-05-03 04:00:00+00:00,11646.993677675866,10406.204002493172,3003.735215421648
2026-05-03 05:00:00+00:00,11645.477061774673,10406.204002493172,3007.2990892455095
2026-05-03 06:00:00+00:00,11644.43261617744,10406.204002493172,3008.6232158426624
2026-05-03 07:00:00+00:00,11644.29643580784,10406.204002493172,3012.934483783507
2026-05-03 08:00:00+00:00,11644.637314095742,10406.204002493172,3012.3693987547094
2026-05-03 09:00:00+00:00,11643.380363807997,10406.204002493172,3020.5873580045472
2026-05-03 10:00:00+00:00,11650.214610146413,10406.204002493172,3007.4267467685786
2026-05-03 11:00:00+00:00,11097.098688561273,9874.564347735834,2481.6750635218223
2026-05-03 12:00:00+00:00,11979.304033297522,10754.886504623268,3365.6837219499657
2026-05-03 13:00:00+00:00,11983.959891661347,10754.886504623268,3359.2143915173497
2026-05-03 14:00:00+00:00,11984.19358420373,10754.886504623268,3366.03185877595
2026-05-03 15:00:00+00:00,11980.641322352336,10754.886504623268,3366.769461897549
2026-05-03 16:00:00+00:00,11982.684591649173,10754.886504623268,3364.7403911232964
2026-05-03 17:00:00+00:00,11982.381937275808,10754.886504623268,3367.494471544224
2026-05-03 18:00:00+00:00,11981.31725136701,10754.886504623268,3369.110930422803
2026-05-03 19:00:00+00:00,11980.859635902598,10754.886504623268,3373.800757506628
2026-05-03 20:00:00+00:00,11305.462710273921,10074.81346089136,2698.5617478028703
2026-05-03 21:00:00+00:00,11310.19305998529,10074.81346089136,2687.9877932977724
2026-05-03 22:00:00+00:00,11305.715706108958,10074.81346089136,2711.0869484254604
2026-05-03 23:00:00+00:00,11310.930742020208,10074.81346089136,2683.640654890196
2026-05-04 00:00:00+00:00,11315.899477214312,10074.81346089136,2674.8323173416165
2026-05-04 01:00:00+00:00,11311.173772621445,10074.81346089136,2711.0613791314563
2026-05-04 02:00:00+00:00,10730.079027447544,8753.61052779656,2874.805626487402
2026-05-04 03:00:00+00:00,10735.992847468004,8072.188200349994,3560.946632860654
2026-05-04 04:00:00+00:00,9853.59868512423,7840.832775275965,2012.7659098482675
2026-05-04 05:00:00+00:00,9843.231656055345,7256.030068062776,2587.20158799257
2026-05-04 06:00:00+00:00,9832.539555521049,7256.030068062776,2576.5094874582737
2026-05-04 07:00:00+00:00,9827.073101345586,7256.030068062776,2571.043033282809
2026-05-04 08:00:00+00:00,9823.743769407849,7256.030068062776,2567.713701345073
2026-05-04 09:00:00+00:00,9835.278690250574,7256.030068062776,2579.248622187798
2026-05-04 10:00:00+00:00,9799.647207927908,8496.015851001972,1303.6313569259369
2026-05-04 11:00:00+00:00,10316.247050667673,9015.558575390989,1822.4530974267705
2026-05-04 12:00:00+00:00,10315.271654851673,9015.558575390989,1824.119919127617
2026-05-04 13:00:00+00:00,10314.665643370778,9015.558575390989,1824.5161280841476
2026-05-04 14:00:00+00:00,9806.858600321697,8485.235598334764,1321.6230019869326
2026-05-04 15:00:00+00:00,9801.89567279916,8485.235598334764,1316.660074464397
2026-05-04 16:00:00+00:00,9801.811208044346,8485.235598334764,1316.5756097095823
2026-05-04 17:00:00+00:00,9808.09529516757,8485.235598334764,1322.859696832806
2026-05-04 18:00:00+00:00,9804.344361505095,8485.235598334764,1319.1087631703308
2026-05-04 19:00:00+00:00,9801.836405827025,8485.235598334764,1316.6008074922615
2026-05-04 20:00:00+00:00,9798.182755386235,8485.235598334764,1312.9471570514697
2026-05-04 21:00:00+00:00,9803.560990864777,8485.235598334764,1318.3253925300128
2026-05-04 22:00:00+00:00,9800.317146842406,8485.235598334764,1315.0815485076416
2026-05-04 23:00:00+00:00,9797.426031580524,8485.235598334764,1312.1904332457593
2026-05-05 00:00:00+00:00,9801.992956020846,8485.235598334764,1316.7573576860805
2026-05-05 01:00:00+00:00,9804.139311531648,8485.235598334764,1318.9037131968837
2026-05-05 02:00:00+00:00,9806.715877353963,8485.235598334764,1321.4802790192
2026-05-05 03:00:00+00:00,9811.851714060496,8485.235598334764,1326.616115725731
2026-05-05 04:00:00+00:00,9811.97714967287,8485.235598334764,1326.7415513381052
2026-05-05 05:00:00+00:00,9813.56505141601,8485.235598334764,1328.3294530812468
2026-05-05 06:00:00+00:00,10303.043120156253,8975.75613475367,1821.277688294198
2026-05-05 07:00:00+00:00,10298.263536594932,8975.75613475367,1822.02485676646
2026-05-05 08:00:00+00:00,10297.057891500184,8975.75613475367,1821.2379050075886
2026-05-05 09:00:00+00:00,10290.333729039097,8975.75613475367,1820.7104039174897
2026-05-05 10:00:00+00:00,9802.065657543464,8475.058031513889,1327.0076260295755
2026-05-05 11:00:00+00:00,9801.853101893583,7328.813149170577,2473.039952723006
2026-05-05 12:00:00+00:00,9806.621235530369,7328.813149170577,2477.8080863597925
2026-05-05 13:00:00+00:00,9811.32310187508,7328.813149170577,2482.509952704503
2026-05-05 14:00:00+00:00,9805.441525894852,7328.813149170577,2476.6283767242735
2026-05-05 15:00:00+00:00,9806.556805999893,6787.783825712886,3018.772980287005
2026-05-05 16:00:00+00:00,9799.65325116176,6787.783825712886,3011.869425448876
2026-05-05 17:00:00+00:00,9799.596344425916,6787.783825712886,3011.812518713031
2026-05-05 18:00:00+00:00,9808.124857774314,6787.783825712886,3020.3410320614285
2026-05-05 19:00:00+00:00,9816.332808539562,6787.783825712886,3028.5489828266755
2026-05-05 20:00:00+00:00,9829.619717595344,6787.783825712886,3041.8358918824574
2026-05-05 21:00:00+00:00,9823.00050766315,6787.783825712886,3035.216681950262
2026-05-05 22:00:00+00:00,9812.026712387733,6787.783825712886,3024.2428866748464
2026-05-05 23:00:00+00:00,9806.61502843071,6787.783825712886,3018.831202717824
2026-05-06 00:00:00+00:00,9804.950204219498,6787.783825712886,3017.166378506611
2026-05-06 01:00:00+00:00,9826.441106218062,6787.783825712886,3038.657280505177
2026-05-06 02:00:00+00:00,9824.799462619767,6787.783825712886,3037.0156369068823
2026-05-06 03:00:00+00:00,9840.975422942345,7392.340991402305,2448.6344315400415
2026-05-06 04:00:00+00:00,9826.039992911225,6888.917585046958,2937.1224078642663
2026-05-06 05:00:00+00:00,9833.998023333046,6888.917585046958,2945.0804382860865
2026-05-06 06:00:00+00:00,9836.057945561377,6888.917585046958,2947.140360514418
2026-05-06 07:00:00+00:00,9839.399253839983,6888.917585046958,2950.4816687930233
2026-05-06 08:00:00+00:00,9880.426996998985,6888.917585046958,2991.5094119520268
2026-05-06 09:00:00+00:00,9890.995315815859,7539.681299789721,2351.3140160261364
2026-05-06 10:00:00+00:00,9891.602338558112,7001.635810277583,2889.966528280528
2026-05-06 11:00:00+00:00,9898.256588747065,7001.635810277583,2896.6207784694816
2026-05-06 12:00:00+00:00,9896.155214883798,7001.635810277583,2894.519404606216
2026-05-06 13:00:00+00:00,9853.892333629858,7001.635810277583,2852.2565233522737
2026-05-06 14:00:00+00:00,9846.934930463478,7528.533274077604,2318.401656385876
2026-05-06 15:00:00+00:00,9855.582450836479,7528.533274077604,2327.0491767588746
2026-05-06 16:00:00+00:00,9856.405215931081,7528.533274077604,2327.871941853478
2026-05-06 17:00:00+00:00,9848.709645689794,7528.533274077604,2320.1763716121914
2026-05-06 18:00:00+00:00,9846.6020304478,7528.533274077604,2318.0687563701968
2026-05-06 19:00:00+00:00,9852.016953253,7528.533274077604,2323.483679175398
2026-05-06 20:00:00+00:00,9851.163742687142,7528.533274077604,2322.630468609537
2026-05-06 21:00:00+00:00,9857.583970950465,7528.533274077604,2329.0506968728605
2026-05-06 22:00:00+00:00,9848.613675184257,7528.533274077604,2320.080401106651
2026-05-06 23:00:00+00:00,9851.78940352403,7528.533274077604,2323.256129446424
2026-05-07 00:00:00+00:00,9833.796903610475,8058.352697794304,1775.444205816171
2026-05-07 01:00:00+00:00,10326.256598258673,8549.8783744122,2267.1794343726165
2026-05-07 02:00:00+00:00,10324.732784659553,8549.8783744122,2263.6281078164725
2026-05-07 03:00:00+00:00,10318.003684564383,8549.8783744122,2256.856767868032
2026-05-07 04:00:00+00:00,10327.267740394263,8549.8783744122,2268.4440156278342
2026-05-07 05:00:00+00:00,10330.599584094007,8549.8783744122,2273.2120143388015
2026-05-07 06:00:00+00:00,10339.377952276389,8549.8783744122,2284.651493277275
2026-05-07 07:00:00+00:00,10345.93841489235,8549.8783744122,2294.2109854754976
2026-05-07 08:00:00+00:00,10339.89688045922,8549.8783744122,2283.6497867423404
2026-05-07 09:00:00+00:00,10332.885377541794,8549.8783744122,2274.526291161348
2026-05-07 10:00:00+00:00,10331.153529507103,8549.8783744122,2272.118605474318
2026-05-07 11:00:00+00:00,10333.218037858049,8549.8783744122,2275.3658297168577
2026-05-07 12:00:00+00:00,10340.046737850374,8549.8783744122,2283.5039651605953
2026-05-07 13:00:00+00:00,10325.590027548264,8549.8783744122,2261.148402296754
2026-05-07 14:00:00+00:00,10318.663142761909,8549.8783744122,2247.8432996664314
2026-05-07 15:00:00+00:00,10315.650397232355,8549.8783744122,2242.887520886401
2026-05-07 16:00:00+00:00,10317.454597023785,8549.8783744122,2243.7202040525895
2026-05-07 17:00:00+00:00,10324.407728866654,8549.8783744122,2254.0947640104323
2026-05-07 18:00:00+00:00,10324.59020417413,8549.8783744122,2252.714364746873
2026-05-07 19:00:00+00:00,10321.44021241697,8549.8783744122,2249.522133136441
2026-05-07 20:00:00+00:00,10316.265077450298,8549.8783744122,2241.432448294049
2026-05-07 21:00:00+00:00,10315.055459321142,8549.8783744122,2239.927151191994
2026-05-07 22:00:00+00:00,10318.699719258397,8549.8783744122,2243.0645328899946
2026-05-07 23:00:00+00:00,10323.042366120599,8549.8783744122,2249.0122941765035
2026-05-08 00:00:00+00:00,10321.063303872083,8549.8783744122,2245.1324385307794
2026-05-08 01:00:00+00:00,10319.354239959363,8549.8783744122,2242.663057259177
2026-05-08 02:00:00+00:00,10317.990942774346,8549.8783744122,2238.8076087311542
2026-05-08 03:00:00+00:00,10319.65204087009,8549.8783744122,2240.299747413814
2026-05-08 04:00:00+00:00,10320.685746005296,8549.8783744122,2242.5161684406157
2026-05-08 05:00:00+00:00,10315.581976997666,8023.090477315421,2761.9193444531134
2026-05-08 06:00:00+00:00,10315.943726969903,8023.090477315421,2761.858695892639
2026-05-08 07:00:00+00:00,10323.99968926222,8023.090477315421,2772.406809527962
2026-05-08 08:00:00+00:00,10339.037973595869,8023.090477315421,2788.458850340121
2026-05-08 09:00:00+00:00,10347.450307251816,8570.54730445014,2249.7100358342495
2026-05-08 10:00:00+00:00,10349.673529312053,7862.018171659659,2961.8563058429186
2026-05-08 11:00:00+00:00,10366.72206108859,7862.018171659659,2982.1995461746164
2026-05-08 12:00:00+00:00,10352.928139668971,7862.018171659659,2963.8437206016974
2026-05-08 13:00:00+00:00,10347.472508214223,7862.018171659659,2954.797701618893
2026-05-08 14:00:00+00:00,10378.843011509765,7862.018171659659,2990.265470681748
2026-05-08 15:00:00+00:00,10394.385219154257,8598.34286314315,2272.693215691367
2026-05-08 16:00:00+00:00,10387.432890543147,8326.952228122658,2535.737606942795
2026-05-08 17:00:00+00:00,10421.951005145218,8850.128252586224,2053.373435218725
2026-05-08 18:00:00+00:00,10428.621227756348,9693.818080828905,1220.0286968217754
2026-05-08 19:00:00+00:00,10429.091699668925,9693.818080828905,1221.386205653049
2026-05-08 20:00:00+00:00,10430.548097449215,9693.818080828905,1219.125496345465
2026-05-08 21:00:00+00:00,10430.104370343379,9693.818080828905,1222.0187176480608
2026-05-08 22:00:00+00:00,10430.950406501059,9693.818080828905,1221.4285987945182
2026-05-08 23:00:00+00:00,10430.902952667324,9693.818080828905,1219.7760305364736
2026-05-09 00:00:00+00:00,10440.549441786936,8374.434824002548,2549.228175015154
2026-05-09 01:00:00+00:00,10453.479470557833,8374.434824002548,2564.7770746888727
2026-05-09 02:00:00+00:00,10450.083973253259,8374.434824002548,2562.4798135693522
2026-05-09 03:00:00+00:00,10442.640711958165,7851.885567809519,3076.952210668218
2026-05-09 04:00:00+00:00,10437.420526957192,7851.885567809519,3070.3803503625645
2026-05-09 05:00:00+00:00,10443.74431105913,7851.885567809519,3077.5911713831983
2026-05-09 06:00:00+00:00,10446.316261025504,7851.885567809519,3079.867442376673
2026-05-09 07:00:00+00:00,10447.470471795747,7851.885567809519,3081.401811826359
2026-05-09 08:00:00+00:00,10450.375037773585,7851.885567809519,3085.235654576163
2026-05-09 09:00:00+00:00,10426.182052404607,8363.608127909105,2547.5882751234767
2026-05-09 10:00:00+00:00,10427.891490621645,8363.608127909105,2549.128753927431
2026-05-09 11:00:00+00:00,10432.047292193563,8363.608127909105,2554.213832271318
2026-05-09 12:00:00+00:00,10429.797992703601,7841.86027034843,3074.4304678476406
2026-05-09 13:00:00+00:00,10424.722622405488,7841.86027034843,3068.4258207775597
2026-05-09 14:00:00+00:00,10415.212431572125,7841.86027034843,3056.254519188105
2026-05-09 15:00:00+00:00,10410.457785628589,8352.79804929338,2544.3636810940334
2026-05-09 16:00:00+00:00,10414.498971234738,7780.106777646619,3122.109894825457
2026-05-09 17:00:00+00:00,10429.086695356504,7780.106777646619,3140.9638441276243
2026-05-09 18:00:00+00:00,10434.24301989693,7780.106777646619,3146.3736077876774
2026-05-09 19:00:00+00:00,10437.107752668011,7780.106777646619,3149.956418064372
2026-05-09 20:00:00+00:00,10433.43238992967,7780.106777646619,3145.182819140977
2026-05-09 21:00:00+00:00,10434.44878427336,7780.106777646619,3146.9172909902763
2026-05-09 22:00:00+00:00,10434.849364321832,7780.106777646619,3146.8532326527666
2026-05-09 23:00:00+00:00,10431.938482518839,7780.106777646619,3142.632915398364
2026-05-10 00:00:00+00:00,10423.353960217188,7780.106777646619,3132.9079170583855
2026-05-10 01:00:00+00:00,10414.473457824159,7780.106777646619,3124.027414665358
2026-05-10 02:00:00+00:00,10417.028335498168,7780.106777646619,3128.1451669104044
2026-05-10 03:00:00+00:00,10420.331345480903,7780.106777646619,3131.4904167464088
2026-05-10 04:00:00+00:00,10422.795303410727,7780.106777646619,3134.3345333556767
