symbol,side,entry_time,entry_price,exit_time,exit_price,quantity,pnl_gross,pnl_net,fees_total,bars_held,exit_reason
SOL,sell,2026-02-28 07:00:00+00:00,77.49602360030148,2026-02-28 07:00:00+00:00,79.049010032346,8.458857126752138,-13.136490348449161,-13.59995730898723,0.46346696053806863,232,stop_loss
LINK,sell,2026-02-28 07:00:00+00:00,8.275574592786539,2026-02-28 13:00:00+00:00,8.441421282950825,83.02829711539346,-13.769968266565003,-14.255762277193355,0.48579401062835176,105,stop_loss
DOGE,sell,2026-02-28 08:00:00+00:00,0.08926097720133085,2026-02-28 13:00:00+00:00,0.09105034054927848,10111.846061836208,-18.093766723138305,-18.731914395788387,0.6381476726500808,104,stop_loss
SOL,sell,2026-02-28 08:00:00+00:00,78.62494325554837,2026-02-28 13:00:00+00:00,80.20059084081564,8.54287516314108,-13.46056062204291,-13.93544969571153,0.4748890736686186,104,stop_loss
SOL,sell,2026-03-01 00:00:00+00:00,84.28607610130214,2026-03-01 01:00:00+00:00,85.97583954336658,11.426807047749454,-19.30860080881123,-19.98954285697689,0.6809420481656583,100,stop_loss
ARB,sell,2026-03-01 00:00:00+00:00,0.0995855043530964,2026-03-01 01:00:00+00:00,0.10158184531499995,9093.994181418759,-18.15471309167874,-18.7950078088426,0.6402947171638569,100,stop_loss
AVAX,sell,2026-03-01 00:00:00+00:00,9.162466375512343,2026-03-01 02:00:00+00:00,9.346162369364459,108.62911482648747,-19.954733209327184,-20.658434298496225,0.7037010891690394,101,stop_loss
ARB,sell,2026-03-01 02:00:00+00:00,0.10240482160912483,2026-03-01 02:00:00+00:00,0.10445825215349047,11096.347296683236,-22.785578469898507,-23.58897644338559,0.8033979734870832,251,stop_loss
LINK,sell,2026-03-01 02:00:00+00:00,8.997858538870075,2026-03-01 02:00:00+00:00,9.17827044714485,118.88334550410711,-21.447971224485443,-22.20426432982687,0.7562931053414275,251,stop_loss
DOGE,buy,2026-03-01 03:00:00+00:00,0.09702575895975032,2026-03-01 06:00:00+00:00,0.09508062653365722,11021.591373107081,-21.43845476697864,-22.179515548688762,0.7410607817101211,102,stop_loss
SOL,buy,2026-03-01 04:00:00+00:00,87.98700665692964,2026-03-01 06:00:00+00:00,86.22337919803005,10.475758987340864,-18.475336202888528,-19.114080870716805,0.638744667828278,101,stop_loss
ARB,sell,2026-03-01 03:00:00+00:00,0.10350497959108011,2026-03-01 13:00:00+00:00,0.09936950228090695,10100.63647939649,41.770952978851525,41.05374543614501,0.7172075427065183,109,take_profit
LINK,sell,2026-03-01 03:00:00+00:00,9.102244361486823,2026-03-01 17:00:00+00:00,8.738583130284983,122.33413189236738,44.48818102198665,43.72429011164397,0.7638909103426831,113,take_profit
LINK,sell,2026-03-02 00:00:00+00:00,8.669112686390132,2026-03-02 01:00:00+00:00,8.84279090137721,56.30704744844831,-9.77930749203919,-10.124422576796102,0.3451150847569118,100,stop_loss
DOGE,sell,2026-03-02 00:00:00+00:00,0.09183595635284834,2026-03-02 01:00:00+00:00,0.09367581073564278,5315.2616769518145,-9.779307492039104,-10.124422576796016,0.34511508475691177,100,stop_loss
LINK,sell,2026-03-02 15:00:00+00:00,8.84760707494396,2026-03-02 15:00:00+00:00,9.024860958058804,55.056665976321874,-9.759007835659956,-10.10340714169925,0.3443993060392951,288,stop_loss
DOGE,sell,2026-03-02 16:00:00+00:00,0.09568999988896947,2026-03-02 16:00:00+00:00,0.09760792034076922,8115.353625413535,-15.564602691767899,-16.113640692151286,0.5490380003833856,289,stop_loss
ARB,buy,2026-03-02 15:00:00+00:00,0.1056134964019901,2026-03-02 17:00:00+00:00,0.1034978342693479,4612.592319779361,-9.758686904273404,-10.096277597298089,0.33759069302468503,101,stop_loss
SOL,buy,2026-03-02 16:00:00+00:00,88.75071457376632,2026-03-02 17:00:00+00:00,86.9720963604247,8.773530962940434,-15.604761966002464,-16.14435995913883,0.5395979931363636,100,stop_loss
DOGE,sell,2026-03-02 17:00:00+00:00,0.09622746648406583,2026-03-03 02:00:00+00:00,0.09238263176687155,10250.126832325053,39.410043500568015,38.73339543333488,0.6766480672331407,108,take_profit
SOL,buy,2026-03-02 18:00:00+00:00,87.57278164906779,2026-03-03 02:00:00+00:00,85.81765700968307,9.465177438480557,-16.612566138425557,-17.186975709075945,0.5744095706503874,107,stop_loss
LINK,sell,2026-03-02 16:00:00+00:00,9.104366560376956,2026-03-03 08:00:00+00:00,8.740599563919092,110.62759493918288,40.24266793638373,39.55171594900048,0.6909519873832544,115,take_profit
